,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_4661,0.0,0.0,0.0,0.001,0.002,0.0,0.0
t_4662,0.056,0.085,0.127,0.135,0.122,0.064,0.031
t_4663,0.276,0.296,0.343,0.327,0.254,0.197,0.125
t_4664,0.497,0.544,0.586,0.47,0.421,0.431,0.422
t_4665,0.708,0.696,0.754,0.723,0.572,0.572,0.652
t_4666,0.82,0.801,0.866,0.821,0.743,0.753,0.794
t_4667,0.857,0.863,0.909,0.911,0.781,0.844,0.855
t_4668,0.792,0.845,0.853,0.854,0.728,0.853,0.833
t_4669,0.704,0.75,0.795,0.792,0.71,0.803,0.763
t_4670,0.596,0.672,0.662,0.662,0.66,0.692,0.697
t_4671,0.339,0.587,0.54,0.577,0.542,0.576,0.493
t_4672,0.266,0.417,0.405,0.419,0.408,0.43,0.148
t_4673,0.178,0.266,0.279,0.297,0.276,0.286,0.117
t_4674,0.117,0.161,0.174,0.179,0.147,0.14,0.144
t_4675,0.055,0.084,0.099,0.094,0.069,0.062,0.08
t_4676,0.014,0.024,0.036,0.03,0.023,0.025,0.029
t_4677,0.001,0.001,0.0,0.0,0.0,0.0,0.0
t_4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4685,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4686,0.052,0.072,0.077,0.058,0.044,0.047,0.08
t_4687,0.232,0.271,0.27,0.225,0.142,0.232,0.317
t_4688,0.307,0.486,0.516,0.521,0.431,0.44,0.528
t_4689,0.43,0.616,0.684,0.677,0.627,0.509,0.568
t_4690,0.702,0.772,0.794,0.776,0.734,0.677,0.668
t_4691,0.808,0.834,0.877,0.879,0.786,0.878,0.648
t_4692,0.831,0.788,0.861,0.862,0.799,0.88,0.881
t_4693,0.774,0.647,0.752,0.833,0.753,0.828,0.835
t_4694,0.668,0.556,0.501,0.719,0.66,0.62,0.709
t_4695,0.515,0.529,0.377,0.555,0.516,0.339,0.574
t_4696,0.377,0.361,0.41,0.273,0.326,0.283,0.351
t_4697,0.264,0.175,0.241,0.183,0.167,0.256,0.254
t_4698,0.131,0.068,0.085,0.168,0.084,0.156,0.159
t_4699,0.05,0.036,0.043,0.086,0.065,0.068,0.09
t_4700,0.013,0.009,0.016,0.021,0.021,0.007,0.023
t_4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4709,0.0,0.0,0.0,0.001,0.001,0.0,0.0
t_4710,0.075,0.105,0.133,0.133,0.059,0.135,0.066
t_4711,0.322,0.323,0.322,0.387,0.27,0.388,0.231
t_4712,0.531,0.555,0.552,0.599,0.605,0.603,0.43
t_4713,0.727,0.758,0.758,0.762,0.772,0.771,0.696
t_4714,0.875,0.877,0.864,0.87,0.875,0.878,0.824
t_4715,0.929,0.931,0.916,0.922,0.918,0.93,0.8
t_4716,0.914,0.927,0.915,0.916,0.889,0.923,0.683
t_4717,0.858,0.869,0.856,0.854,0.817,0.86,0.659
t_4718,0.757,0.76,0.748,0.734,0.705,0.749,0.583
t_4719,0.62,0.617,0.61,0.587,0.544,0.603,0.439
t_4720,0.454,0.458,0.453,0.445,0.411,0.439,0.23
t_4721,0.292,0.296,0.291,0.287,0.272,0.281,0.096
t_4722,0.146,0.145,0.143,0.143,0.135,0.145,0.066
t_4723,0.082,0.079,0.078,0.08,0.076,0.078,0.065
t_4724,0.038,0.039,0.032,0.038,0.032,0.035,0.021
t_4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4733,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4734,0.048,0.047,0.117,0.124,0.109,0.078,0.106
t_4735,0.188,0.271,0.274,0.294,0.343,0.189,0.373
t_4736,0.41,0.508,0.459,0.372,0.503,0.392,0.62
t_4737,0.656,0.69,0.678,0.561,0.576,0.581,0.761
t_4738,0.755,0.819,0.83,0.701,0.636,0.754,0.857
t_4739,0.742,0.822,0.886,0.862,0.692,0.862,0.825
t_4740,0.676,0.686,0.83,0.843,0.658,0.828,0.846
t_4741,0.556,0.546,0.632,0.626,0.585,0.77,0.766
t_4742,0.602,0.45,0.398,0.368,0.452,0.568,0.73
t_4743,0.502,0.425,0.344,0.394,0.432,0.351,0.589
t_4744,0.407,0.363,0.364,0.253,0.36,0.198,0.436
t_4745,0.276,0.264,0.273,0.29,0.257,0.193,0.268
t_4746,0.153,0.161,0.156,0.154,0.14,0.123,0.124
t_4747,0.079,0.088,0.093,0.09,0.08,0.073,0.07
t_4748,0.031,0.026,0.032,0.039,0.032,0.031,0.025
t_4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4758,0.077,0.08,0.073,0.084,0.083,0.089,0.093
t_4759,0.333,0.31,0.28,0.303,0.311,0.323,0.346
t_4760,0.598,0.56,0.541,0.559,0.58,0.582,0.619
t_4761,0.766,0.741,0.717,0.725,0.741,0.747,0.785
t_4762,0.879,0.854,0.832,0.838,0.848,0.857,0.885
t_4763,0.939,0.908,0.892,0.897,0.903,0.914,0.938
t_4764,0.941,0.908,0.896,0.897,0.902,0.915,0.934
t_4765,0.885,0.854,0.838,0.84,0.841,0.858,0.874
t_4766,0.771,0.757,0.748,0.751,0.748,0.757,0.759
t_4767,0.63,0.617,0.613,0.608,0.605,0.614,0.612
t_4768,0.471,0.462,0.455,0.447,0.443,0.45,0.444
t_4769,0.304,0.299,0.294,0.285,0.276,0.287,0.274
t_4770,0.147,0.147,0.144,0.138,0.128,0.132,0.117
t_4771,0.08,0.082,0.082,0.082,0.081,0.075,0.066
t_4772,0.038,0.04,0.04,0.037,0.031,0.036,0.027
t_4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4781,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4782,0.091,0.098,0.097,0.144,0.129,0.124,0.059
t_4783,0.356,0.333,0.349,0.386,0.385,0.38,0.224
t_4784,0.602,0.446,0.602,0.613,0.621,0.613,0.594
t_4785,0.764,0.521,0.738,0.775,0.785,0.754,0.778
t_4786,0.875,0.674,0.83,0.877,0.89,0.866,0.874
t_4787,0.932,0.896,0.92,0.927,0.934,0.936,0.915
t_4788,0.922,0.913,0.92,0.92,0.921,0.919,0.902
t_4789,0.858,0.853,0.859,0.855,0.855,0.858,0.834
t_4790,0.75,0.744,0.747,0.744,0.733,0.748,0.711
t_4791,0.609,0.603,0.603,0.6,0.585,0.601,0.565
t_4792,0.452,0.445,0.443,0.441,0.423,0.434,0.418
t_4793,0.288,0.286,0.286,0.279,0.261,0.274,0.248
t_4794,0.138,0.141,0.14,0.129,0.123,0.136,0.112
t_4795,0.071,0.073,0.083,0.076,0.068,0.073,0.069
t_4796,0.033,0.026,0.026,0.032,0.027,0.025,0.025
t_4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4806,0.066,0.07,0.059,0.093,0.093,0.085,0.034
t_4807,0.307,0.301,0.284,0.311,0.308,0.318,0.182
t_4808,0.556,0.539,0.511,0.536,0.535,0.554,0.375
t_4809,0.718,0.676,0.696,0.697,0.648,0.721,0.559
t_4810,0.784,0.803,0.791,0.821,0.723,0.811,0.791
t_4811,0.802,0.846,0.878,0.88,0.788,0.849,0.833
t_4812,0.665,0.736,0.844,0.885,0.725,0.768,0.82
t_4813,0.588,0.429,0.588,0.755,0.632,0.678,0.616
t_4814,0.368,0.302,0.112,0.399,0.496,0.494,0.289
t_4815,0.28,0.176,0.202,0.169,0.283,0.228,0.269
t_4816,0.234,0.092,0.198,0.233,0.251,0.101,0.233
t_4817,0.14,0.148,0.1,0.123,0.099,0.062,0.135
t_4818,0.073,0.105,0.104,0.07,0.056,0.053,0.112
t_4819,0.034,0.033,0.055,0.063,0.034,0.045,0.039
t_4820,0.009,0.006,0.011,0.019,0.015,0.018,0.005
t_4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4830,0.012,0.027,0.06,0.027,0.014,0.07,0.047
t_4831,0.078,0.083,0.233,0.21,0.101,0.209,0.09
t_4832,0.123,0.094,0.203,0.242,0.174,0.109,0.098
t_4833,0.206,0.094,0.119,0.12,0.204,0.141,0.109
t_4834,0.252,0.158,0.156,0.236,0.319,0.247,0.105
t_4835,0.288,0.219,0.242,0.301,0.343,0.258,0.127
t_4836,0.387,0.226,0.232,0.315,0.37,0.23,0.153
t_4837,0.431,0.251,0.265,0.342,0.369,0.278,0.229
t_4838,0.409,0.241,0.229,0.342,0.347,0.265,0.289
t_4839,0.36,0.259,0.205,0.242,0.254,0.17,0.331
t_4840,0.331,0.28,0.208,0.182,0.178,0.147,0.415
t_4841,0.232,0.223,0.181,0.126,0.139,0.167,0.268
t_4842,0.152,0.153,0.153,0.132,0.085,0.14,0.132
t_4843,0.082,0.079,0.082,0.086,0.049,0.078,0.069
t_4844,0.026,0.021,0.023,0.019,0.017,0.015,0.021
t_4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4854,0.041,0.059,0.065,0.073,0.063,0.024,0.083
t_4855,0.212,0.264,0.291,0.282,0.218,0.165,0.354
t_4856,0.417,0.472,0.51,0.489,0.308,0.375,0.607
t_4857,0.607,0.643,0.685,0.636,0.296,0.518,0.746
t_4858,0.701,0.708,0.726,0.524,0.257,0.539,0.813
t_4859,0.732,0.748,0.7,0.395,0.277,0.479,0.856
t_4860,0.721,0.725,0.682,0.293,0.178,0.473,0.85
t_4861,0.732,0.739,0.673,0.285,0.164,0.471,0.796
t_4862,0.716,0.679,0.564,0.372,0.234,0.382,0.69
t_4863,0.597,0.565,0.466,0.203,0.226,0.245,0.547
t_4864,0.451,0.421,0.322,0.176,0.216,0.254,0.34
t_4865,0.293,0.282,0.213,0.191,0.192,0.171,0.226
t_4866,0.149,0.15,0.134,0.14,0.128,0.123,0.139
t_4867,0.08,0.082,0.042,0.068,0.062,0.052,0.076
t_4868,0.03,0.026,0.016,0.009,0.012,0.017,0.02
t_4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4878,0.042,0.046,0.036,0.01,0.027,0.02,0.072
t_4879,0.258,0.245,0.167,0.044,0.071,0.062,0.315
t_4880,0.519,0.469,0.402,0.136,0.133,0.129,0.564
t_4881,0.692,0.631,0.614,0.287,0.194,0.255,0.732
t_4882,0.801,0.745,0.706,0.494,0.236,0.483,0.837
t_4883,0.871,0.775,0.665,0.486,0.306,0.557,0.905
t_4884,0.868,0.752,0.579,0.36,0.444,0.419,0.878
t_4885,0.822,0.735,0.59,0.58,0.638,0.429,0.796
t_4886,0.747,0.667,0.582,0.642,0.642,0.556,0.704
t_4887,0.61,0.579,0.514,0.576,0.549,0.548,0.573
t_4888,0.454,0.441,0.41,0.428,0.403,0.427,0.424
t_4889,0.287,0.283,0.274,0.269,0.258,0.266,0.259
t_4890,0.131,0.125,0.119,0.124,0.12,0.107,0.104
t_4891,0.068,0.069,0.067,0.065,0.07,0.061,0.059
t_4892,0.028,0.031,0.032,0.03,0.026,0.027,0.021
t_4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4902,0.058,0.09,0.094,0.102,0.098,0.102,0.066
t_4903,0.32,0.36,0.344,0.346,0.342,0.363,0.292
t_4904,0.538,0.558,0.553,0.572,0.593,0.583,0.561
t_4905,0.698,0.712,0.722,0.739,0.756,0.743,0.74
t_4906,0.816,0.819,0.837,0.85,0.861,0.845,0.819
t_4907,0.885,0.877,0.896,0.906,0.904,0.892,0.833
t_4908,0.862,0.866,0.899,0.905,0.889,0.88,0.871
t_4909,0.823,0.802,0.845,0.845,0.822,0.788,0.808
t_4910,0.726,0.676,0.738,0.736,0.697,0.637,0.665
t_4911,0.592,0.537,0.598,0.591,0.547,0.526,0.558
t_4912,0.445,0.416,0.43,0.432,0.406,0.378,0.419
t_4913,0.292,0.278,0.281,0.276,0.267,0.268,0.265
t_4914,0.144,0.148,0.146,0.13,0.126,0.144,0.125
t_4915,0.082,0.084,0.086,0.079,0.075,0.082,0.069
t_4916,0.026,0.028,0.031,0.032,0.027,0.029,0.022
t_4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4926,0.024,0.025,0.043,0.066,0.079,0.05,0.055
t_4927,0.191,0.147,0.231,0.307,0.328,0.269,0.279
t_4928,0.379,0.28,0.411,0.545,0.575,0.516,0.536
t_4929,0.569,0.46,0.623,0.72,0.736,0.69,0.717
t_4930,0.68,0.667,0.803,0.832,0.837,0.811,0.826
t_4931,0.788,0.801,0.869,0.885,0.888,0.871,0.884
t_4932,0.781,0.813,0.864,0.874,0.884,0.859,0.878
t_4933,0.769,0.741,0.771,0.826,0.828,0.803,0.832
t_4934,0.722,0.56,0.693,0.728,0.72,0.726,0.723
t_4935,0.585,0.465,0.586,0.591,0.577,0.594,0.561
t_4936,0.43,0.406,0.435,0.432,0.42,0.434,0.426
t_4937,0.25,0.279,0.279,0.27,0.262,0.272,0.273
t_4938,0.142,0.143,0.134,0.125,0.117,0.123,0.131
t_4939,0.082,0.086,0.086,0.08,0.072,0.077,0.059
t_4940,0.028,0.034,0.034,0.031,0.025,0.029,0.021
t_4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4950,0.043,0.068,0.085,0.104,0.107,0.091,0.066
t_4951,0.286,0.332,0.343,0.363,0.366,0.355,0.315
t_4952,0.549,0.588,0.596,0.612,0.622,0.61,0.585
t_4953,0.723,0.752,0.754,0.768,0.775,0.769,0.751
t_4954,0.843,0.863,0.862,0.872,0.877,0.873,0.857
t_4955,0.905,0.919,0.914,0.923,0.922,0.926,0.918
t_4956,0.907,0.917,0.908,0.895,0.906,0.917,0.909
t_4957,0.857,0.856,0.825,0.83,0.834,0.843,0.84
t_4958,0.756,0.75,0.716,0.736,0.719,0.727,0.726
t_4959,0.612,0.604,0.581,0.592,0.576,0.587,0.575
t_4960,0.446,0.438,0.416,0.425,0.413,0.424,0.422
t_4961,0.284,0.266,0.263,0.256,0.251,0.258,0.269
t_4962,0.131,0.114,0.108,0.104,0.104,0.103,0.134
t_4963,0.07,0.061,0.061,0.062,0.062,0.06,0.073
t_4964,0.026,0.028,0.028,0.026,0.022,0.025,0.021
t_4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4974,0.062,0.086,0.111,0.124,0.111,0.109,0.042
t_4975,0.367,0.368,0.393,0.394,0.382,0.393,0.271
t_4976,0.605,0.596,0.595,0.604,0.604,0.609,0.55
t_4977,0.775,0.766,0.743,0.764,0.769,0.77,0.745
t_4978,0.883,0.873,0.846,0.869,0.873,0.875,0.856
t_4979,0.921,0.924,0.906,0.92,0.916,0.926,0.905
t_4980,0.921,0.92,0.907,0.912,0.907,0.918,0.901
t_4981,0.864,0.863,0.849,0.848,0.838,0.853,0.834
t_4982,0.744,0.752,0.74,0.733,0.717,0.743,0.701
t_4983,0.606,0.603,0.596,0.59,0.574,0.593,0.542
t_4984,0.44,0.439,0.432,0.425,0.417,0.428,0.409
t_4985,0.275,0.27,0.265,0.258,0.254,0.259,0.262
t_4986,0.128,0.111,0.113,0.106,0.105,0.103,0.118
t_4987,0.064,0.062,0.068,0.067,0.066,0.063,0.072
t_4988,0.027,0.028,0.028,0.026,0.022,0.024,0.02
t_4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4998,0.039,0.03,0.018,0.022,0.035,0.023,0.044
t_4999,0.13,0.071,0.043,0.097,0.237,0.087,0.278
t_5000,0.18,0.182,0.041,0.056,0.331,0.056,0.518
t_5001,0.19,0.249,0.167,0.067,0.19,0.2,0.692
t_5002,0.179,0.142,0.259,0.462,0.172,0.494,0.725
t_5003,0.145,0.146,0.137,0.51,0.44,0.36,0.773
t_5004,0.173,0.14,0.172,0.117,0.488,0.188,0.789
t_5005,0.16,0.18,0.167,0.13,0.446,0.166,0.622
t_5006,0.144,0.137,0.154,0.196,0.322,0.23,0.272
t_5007,0.185,0.149,0.159,0.208,0.336,0.174,0.114
t_5008,0.318,0.218,0.168,0.202,0.2,0.156,0.045
t_5009,0.239,0.226,0.173,0.092,0.108,0.1,0.049
t_5010,0.155,0.16,0.131,0.077,0.045,0.077,0.102
t_5011,0.088,0.087,0.09,0.039,0.037,0.061,0.08
t_5012,0.025,0.023,0.026,0.022,0.012,0.023,0.021
t_5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5022,0.029,0.056,0.055,0.064,0.067,0.065,0.048
t_5023,0.227,0.288,0.277,0.315,0.315,0.323,0.291
t_5024,0.499,0.527,0.467,0.535,0.581,0.55,0.552
t_5025,0.698,0.717,0.69,0.692,0.718,0.725,0.717
t_5026,0.81,0.846,0.833,0.83,0.835,0.847,0.836
t_5027,0.911,0.907,0.893,0.895,0.898,0.903,0.892
t_5028,0.918,0.907,0.892,0.887,0.901,0.899,0.887
t_5029,0.858,0.842,0.831,0.832,0.832,0.839,0.826
t_5030,0.752,0.739,0.732,0.727,0.718,0.729,0.717
t_5031,0.609,0.596,0.589,0.581,0.569,0.582,0.574
t_5032,0.441,0.432,0.423,0.416,0.409,0.418,0.413
t_5033,0.265,0.261,0.253,0.246,0.242,0.251,0.248
t_5034,0.105,0.104,0.097,0.093,0.09,0.098,0.102
t_5035,0.06,0.062,0.06,0.061,0.058,0.061,0.065
t_5036,0.025,0.026,0.025,0.023,0.019,0.022,0.019
t_5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5046,0.062,0.092,0.11,0.116,0.111,0.089,0.049
t_5047,0.365,0.402,0.396,0.398,0.389,0.377,0.283
t_5048,0.595,0.612,0.614,0.608,0.617,0.609,0.542
t_5049,0.767,0.771,0.769,0.777,0.778,0.777,0.74
t_5050,0.876,0.876,0.87,0.877,0.872,0.878,0.844
t_5051,0.928,0.928,0.917,0.919,0.914,0.922,0.888
t_5052,0.924,0.919,0.909,0.903,0.878,0.901,0.873
t_5053,0.862,0.853,0.846,0.84,0.797,0.841,0.82
t_5054,0.748,0.74,0.736,0.729,0.703,0.733,0.712
t_5055,0.601,0.593,0.586,0.579,0.551,0.583,0.569
t_5056,0.436,0.427,0.418,0.41,0.386,0.413,0.404
t_5057,0.274,0.265,0.252,0.24,0.224,0.243,0.239
t_5058,0.118,0.124,0.115,0.089,0.088,0.094,0.089
t_5059,0.072,0.07,0.071,0.058,0.056,0.061,0.056
t_5060,0.023,0.021,0.019,0.02,0.017,0.019,0.016
t_5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5070,0.035,0.079,0.099,0.119,0.1,0.093,0.045
t_5071,0.295,0.376,0.392,0.406,0.386,0.386,0.296
t_5072,0.535,0.581,0.595,0.614,0.625,0.607,0.566
t_5073,0.691,0.741,0.751,0.768,0.782,0.767,0.737
t_5074,0.805,0.848,0.856,0.871,0.882,0.87,0.848
t_5075,0.867,0.899,0.907,0.918,0.916,0.915,0.893
t_5076,0.82,0.854,0.9,0.907,0.885,0.893,0.883
t_5077,0.78,0.768,0.834,0.834,0.793,0.8,0.825
t_5078,0.649,0.643,0.71,0.717,0.662,0.683,0.709
t_5079,0.491,0.52,0.572,0.572,0.53,0.525,0.546
t_5080,0.379,0.391,0.417,0.411,0.393,0.397,0.399
t_5081,0.257,0.248,0.257,0.242,0.233,0.248,0.241
t_5082,0.125,0.122,0.107,0.093,0.088,0.096,0.104
t_5083,0.072,0.07,0.069,0.062,0.054,0.06,0.062
