,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4950,0.021,0.024,0.028,0.03,0.03,0.027,0.025
t_4951,0.11,0.121,0.129,0.136,0.138,0.13,0.121
t_4952,0.3,0.316,0.325,0.336,0.346,0.331,0.324
t_4953,0.507,0.525,0.532,0.544,0.554,0.542,0.535
t_4954,0.699,0.717,0.722,0.733,0.743,0.731,0.722
t_4955,0.854,0.872,0.874,0.886,0.889,0.885,0.878
t_4956,0.953,0.974,0.97,0.959,0.976,0.982,0.97
t_4957,0.995,1.007,0.972,0.983,0.992,0.998,0.99
t_4958,0.973,0.98,0.927,0.969,0.94,0.946,0.939
t_4959,0.873,0.883,0.84,0.877,0.837,0.851,0.816
t_4960,0.698,0.731,0.686,0.722,0.681,0.704,0.661
t_4961,0.497,0.538,0.537,0.532,0.502,0.52,0.447
t_4962,0.292,0.339,0.328,0.328,0.312,0.33,0.266
t_4963,0.128,0.148,0.144,0.137,0.122,0.136,0.096
t_4964,0.026,0.028,0.028,0.026,0.022,0.025,0.021
t_4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4974,0.017,0.022,0.026,0.028,0.029,0.024,0.025
t_4975,0.105,0.119,0.129,0.136,0.139,0.129,0.118
t_4976,0.31,0.319,0.326,0.335,0.341,0.332,0.315
t_4977,0.528,0.533,0.529,0.544,0.553,0.544,0.533
t_4978,0.724,0.725,0.713,0.733,0.742,0.734,0.722
t_4979,0.869,0.878,0.868,0.885,0.885,0.887,0.867
t_4980,0.972,0.978,0.969,0.98,0.977,0.983,0.961
t_4981,1.009,1.018,1.006,1.009,0.997,1.012,0.98
t_4982,0.949,0.98,0.97,0.961,0.933,0.973,0.888
t_4983,0.864,0.874,0.869,0.868,0.831,0.869,0.728
t_4984,0.698,0.727,0.717,0.714,0.689,0.72,0.609
t_4985,0.514,0.543,0.534,0.526,0.507,0.531,0.458
t_4986,0.33,0.344,0.329,0.324,0.309,0.329,0.298
t_4987,0.146,0.148,0.142,0.135,0.122,0.134,0.115
t_4988,0.027,0.028,0.028,0.026,0.022,0.024,0.02
t_4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4998,0.015,0.012,0.01,0.015,0.02,0.014,0.023
t_4999,0.068,0.045,0.037,0.069,0.119,0.06,0.116
t_5000,0.135,0.136,0.04,0.054,0.22,0.053,0.304
t_5001,0.172,0.216,0.154,0.067,0.161,0.177,0.506
t_5002,0.172,0.14,0.241,0.414,0.166,0.441,0.629
t_5003,0.144,0.146,0.137,0.498,0.432,0.355,0.744
t_5004,0.173,0.14,0.172,0.117,0.507,0.189,0.836
t_5005,0.16,0.18,0.167,0.13,0.482,0.166,0.695
t_5006,0.144,0.137,0.154,0.196,0.345,0.231,0.296
t_5007,0.187,0.15,0.159,0.209,0.359,0.174,0.116
t_5008,0.387,0.243,0.173,0.205,0.206,0.158,0.046
t_5009,0.316,0.299,0.203,0.094,0.111,0.104,0.051
t_5010,0.229,0.244,0.19,0.082,0.046,0.086,0.141
t_5011,0.11,0.111,0.12,0.043,0.038,0.072,0.102
t_5012,0.025,0.023,0.026,0.022,0.012,0.023,0.021
t_5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5022,0.015,0.021,0.023,0.027,0.028,0.025,0.023
t_5023,0.095,0.113,0.119,0.131,0.133,0.125,0.116
t_5024,0.279,0.297,0.286,0.314,0.333,0.314,0.313
t_5025,0.492,0.508,0.502,0.508,0.527,0.521,0.517
t_5026,0.676,0.707,0.704,0.707,0.715,0.715,0.707
t_5027,0.861,0.864,0.857,0.863,0.87,0.868,0.857
t_5028,0.971,0.966,0.955,0.953,0.974,0.964,0.948
t_5029,1.006,0.991,0.984,0.989,0.995,0.996,0.975
t_5030,0.98,0.968,0.967,0.966,0.953,0.962,0.935
t_5031,0.889,0.87,0.875,0.862,0.837,0.854,0.833
t_5032,0.744,0.725,0.723,0.714,0.689,0.698,0.681
t_5033,0.559,0.543,0.536,0.527,0.511,0.52,0.498
t_5034,0.35,0.34,0.332,0.322,0.31,0.321,0.298
t_5035,0.143,0.143,0.138,0.13,0.117,0.129,0.11
t_5036,0.025,0.026,0.025,0.023,0.019,0.022,0.019
t_5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5046,0.014,0.017,0.02,0.023,0.023,0.021,0.02
t_5047,0.098,0.111,0.12,0.128,0.13,0.12,0.112
t_5048,0.303,0.316,0.324,0.329,0.338,0.325,0.306
t_5049,0.521,0.531,0.536,0.545,0.552,0.543,0.526
t_5050,0.719,0.726,0.727,0.737,0.738,0.734,0.712
t_5051,0.876,0.884,0.879,0.886,0.885,0.884,0.853
t_5052,0.98,0.983,0.979,0.976,0.95,0.97,0.934
t_5053,1.016,1.014,1.015,1.012,0.949,1.008,0.972
t_5054,0.978,0.979,0.986,0.98,0.933,0.978,0.935
t_5055,0.88,0.879,0.884,0.879,0.821,0.879,0.836
t_5056,0.722,0.717,0.726,0.723,0.657,0.722,0.679
t_5057,0.526,0.52,0.528,0.529,0.485,0.53,0.503
t_5058,0.33,0.317,0.313,0.322,0.277,0.317,0.298
t_5059,0.125,0.129,0.129,0.131,0.104,0.127,0.103
t_5060,0.023,0.021,0.019,0.02,0.017,0.019,0.016
t_5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5070,0.013,0.018,0.02,0.022,0.023,0.019,0.021
t_5071,0.097,0.11,0.12,0.127,0.129,0.119,0.11
t_5072,0.288,0.308,0.319,0.33,0.34,0.324,0.313
t_5073,0.487,0.517,0.528,0.542,0.555,0.538,0.525
t_5074,0.673,0.708,0.719,0.734,0.746,0.73,0.715
t_5075,0.823,0.858,0.871,0.885,0.888,0.879,0.859
t_5076,0.863,0.909,0.969,0.982,0.96,0.961,0.947
t_5077,0.901,0.891,0.997,1.002,0.949,0.954,0.981
t_5078,0.813,0.808,0.929,0.953,0.867,0.886,0.932
t_5079,0.658,0.717,0.826,0.844,0.773,0.741,0.78
t_5080,0.548,0.581,0.679,0.699,0.652,0.63,0.634
t_5081,0.444,0.417,0.492,0.513,0.477,0.497,0.475
t_5082,0.289,0.258,0.316,0.313,0.298,0.311,0.28
t_5083,0.125,0.112,0.133,0.124,0.11,0.123,0.105
t_5084,0.02,0.021,0.023,0.021,0.018,0.019,0.016
t_5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5094,0.012,0.011,0.016,0.025,0.025,0.02,0.019
t_5095,0.08,0.079,0.103,0.124,0.125,0.115,0.098
t_5096,0.244,0.225,0.243,0.299,0.307,0.276,0.271
t_5097,0.46,0.427,0.425,0.49,0.507,0.426,0.428
t_5098,0.652,0.629,0.654,0.678,0.696,0.664,0.491
t_5099,0.779,0.809,0.813,0.834,0.838,0.81,0.485
t_5100,0.832,0.915,0.918,0.934,0.889,0.777,0.467
t_5101,0.816,0.927,0.96,0.942,0.875,0.878,0.704
t_5102,0.72,0.775,0.918,0.893,0.811,0.683,0.864
t_5103,0.55,0.397,0.573,0.638,0.657,0.231,0.735
t_5104,0.287,0.142,0.163,0.259,0.317,0.079,0.565
t_5105,0.108,0.07,0.092,0.106,0.108,0.068,0.329
t_5106,0.035,0.061,0.081,0.052,0.059,0.096,0.136
t_5107,0.022,0.039,0.051,0.051,0.022,0.089,0.013
t_5108,0.005,0.01,0.018,0.016,0.002,0.013,0.002
t_5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5118,0.014,0.014,0.015,0.02,0.022,0.019,0.021
t_5119,0.097,0.103,0.106,0.117,0.101,0.111,0.109
t_5120,0.284,0.274,0.261,0.265,0.24,0.267,0.289
t_5121,0.491,0.472,0.443,0.438,0.386,0.45,0.489
t_5122,0.684,0.662,0.623,0.561,0.564,0.627,0.676
t_5123,0.843,0.813,0.747,0.711,0.692,0.776,0.811
t_5124,0.943,0.91,0.874,0.848,0.735,0.88,0.826
t_5125,0.975,0.934,0.894,0.878,0.777,0.893,0.825
t_5126,0.95,0.893,0.843,0.875,0.786,0.866,0.811
t_5127,0.852,0.791,0.769,0.793,0.683,0.745,0.638
t_5128,0.7,0.665,0.63,0.653,0.577,0.608,0.556
t_5129,0.508,0.494,0.467,0.472,0.393,0.464,0.275
t_5130,0.311,0.303,0.282,0.283,0.223,0.276,0.104
t_5131,0.132,0.128,0.115,0.118,0.088,0.112,0.05
t_5132,0.023,0.023,0.02,0.02,0.011,0.019,0.008
t_5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5142,0.013,0.017,0.02,0.022,0.024,0.021,0.018
t_5143,0.094,0.106,0.113,0.118,0.12,0.113,0.104
t_5144,0.282,0.281,0.279,0.291,0.308,0.292,0.295
t_5145,0.492,0.479,0.471,0.486,0.505,0.491,0.504
t_5146,0.683,0.666,0.653,0.668,0.691,0.675,0.692
t_5147,0.838,0.817,0.8,0.813,0.838,0.821,0.83
t_5148,0.939,0.918,0.894,0.905,0.925,0.914,0.917
t_5149,0.976,0.953,0.92,0.933,0.927,0.943,0.92
t_5150,0.932,0.928,0.894,0.91,0.883,0.923,0.772
t_5151,0.832,0.826,0.776,0.797,0.772,0.82,0.639
t_5152,0.68,0.669,0.639,0.652,0.633,0.663,0.523
t_5153,0.457,0.483,0.449,0.473,0.451,0.471,0.389
t_5154,0.252,0.295,0.278,0.286,0.246,0.277,0.229
t_5155,0.105,0.128,0.123,0.117,0.089,0.113,0.068
t_5156,0.019,0.023,0.023,0.021,0.015,0.02,0.003
t_5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5166,0.013,0.015,0.017,0.021,0.023,0.019,0.018
t_5167,0.092,0.103,0.106,0.118,0.121,0.112,0.104
t_5168,0.277,0.273,0.275,0.296,0.308,0.295,0.296
t_5169,0.477,0.46,0.468,0.494,0.509,0.495,0.503
t_5170,0.652,0.61,0.648,0.677,0.69,0.681,0.689
t_5171,0.811,0.761,0.785,0.82,0.836,0.823,0.832
t_5172,0.845,0.853,0.878,0.909,0.911,0.905,0.921
t_5173,0.545,0.794,0.774,0.859,0.86,0.943,0.958
t_5174,0.48,0.673,0.711,0.691,0.785,0.896,0.906
t_5175,0.355,0.569,0.666,0.63,0.674,0.742,0.795
t_5176,0.212,0.359,0.561,0.556,0.54,0.513,0.632
t_5177,0.196,0.178,0.394,0.424,0.432,0.307,0.435
t_5178,0.131,0.091,0.22,0.24,0.252,0.178,0.252
t_5179,0.068,0.046,0.079,0.081,0.088,0.074,0.086
t_5180,0.011,0.005,0.007,0.011,0.009,0.012,0.013
t_5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5190,0.012,0.015,0.014,0.018,0.021,0.018,0.018
t_5191,0.093,0.102,0.101,0.111,0.115,0.109,0.105
t_5192,0.27,0.273,0.265,0.28,0.285,0.284,0.286
t_5193,0.473,0.469,0.462,0.471,0.477,0.48,0.49
t_5194,0.663,0.654,0.643,0.653,0.662,0.664,0.677
t_5195,0.814,0.801,0.791,0.796,0.799,0.81,0.817
t_5196,0.914,0.891,0.885,0.892,0.889,0.901,0.91
t_5197,0.952,0.924,0.913,0.918,0.906,0.93,0.941
t_5198,0.911,0.891,0.884,0.843,0.859,0.882,0.889
t_5199,0.803,0.793,0.75,0.719,0.754,0.761,0.784
t_5200,0.576,0.625,0.608,0.592,0.602,0.607,0.639
t_5201,0.342,0.442,0.419,0.42,0.427,0.412,0.451
t_5202,0.159,0.232,0.268,0.247,0.253,0.198,0.24
t_5203,0.053,0.079,0.102,0.094,0.095,0.062,0.07
t_5204,0.009,0.009,0.005,0.007,0.011,0.004,0.008
t_5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5214,0.009,0.012,0.015,0.017,0.019,0.017,0.018
t_5215,0.088,0.094,0.1,0.112,0.114,0.107,0.101
t_5216,0.258,0.255,0.246,0.279,0.294,0.279,0.265
t_5217,0.453,0.439,0.438,0.466,0.49,0.477,0.467
t_5218,0.64,0.635,0.642,0.659,0.671,0.664,0.666
t_5219,0.777,0.786,0.788,0.802,0.804,0.807,0.765
t_5220,0.824,0.871,0.866,0.897,0.857,0.864,0.742
t_5221,0.8,0.846,0.889,0.926,0.854,0.775,0.601
t_5222,0.723,0.654,0.86,0.876,0.744,0.649,0.601
t_5223,0.626,0.449,0.685,0.732,0.544,0.383,0.467
t_5224,0.53,0.369,0.433,0.439,0.275,0.08,0.237
t_5225,0.351,0.253,0.242,0.115,0.155,0.034,0.153
t_5226,0.182,0.158,0.135,0.034,0.058,0.047,0.101
t_5227,0.058,0.08,0.051,0.032,0.028,0.04,0.086
t_5228,0.005,0.011,0.014,0.008,0.003,0.007,0.012
t_5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5238,0.01,0.009,0.008,0.013,0.007,0.011,0.007
t_5239,0.086,0.078,0.074,0.078,0.06,0.071,0.073
t_5240,0.248,0.171,0.165,0.239,0.154,0.167,0.156
t_5241,0.425,0.272,0.263,0.415,0.239,0.215,0.237
t_5242,0.596,0.344,0.346,0.516,0.372,0.29,0.332
t_5243,0.734,0.497,0.411,0.62,0.425,0.33,0.475
t_5244,0.828,0.677,0.435,0.668,0.362,0.31,0.609
t_5245,0.896,0.806,0.614,0.759,0.529,0.508,0.812
t_5246,0.879,0.759,0.546,0.578,0.598,0.658,0.846
t_5247,0.786,0.725,0.621,0.311,0.545,0.602,0.728
t_5248,0.634,0.625,0.506,0.42,0.437,0.34,0.622
t_5249,0.437,0.428,0.274,0.242,0.32,0.179,0.457
t_5250,0.237,0.253,0.25,0.177,0.203,0.217,0.265
t_5251,0.095,0.097,0.102,0.088,0.063,0.073,0.094
t_5252,0.015,0.012,0.013,0.006,0.008,0.01,0.011
t_5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5262,0.008,0.008,0.006,0.009,0.01,0.009,0.012
t_5263,0.073,0.068,0.056,0.029,0.076,0.055,0.089
t_5264,0.212,0.216,0.129,0.033,0.14,0.092,0.234
t_5265,0.402,0.4,0.257,0.152,0.212,0.182,0.424
t_5266,0.538,0.535,0.534,0.355,0.316,0.496,0.617
t_5267,0.677,0.59,0.647,0.747,0.477,0.784,0.788
t_5268,0.75,0.598,0.707,0.895,0.794,0.856,0.877
t_5269,0.819,0.671,0.795,0.947,0.814,0.734,0.886
t_5270,0.711,0.61,0.714,0.836,0.713,0.348,0.765
t_5271,0.623,0.578,0.407,0.35,0.496,0.27,0.688
t_5272,0.474,0.371,0.273,0.164,0.26,0.316,0.61
t_5273,0.393,0.202,0.278,0.41,0.174,0.412,0.417
t_5274,0.166,0.071,0.145,0.279,0.185,0.21,0.243
t_5275,0.057,0.035,0.04,0.098,0.078,0.074,0.084
t_5276,0.01,0.007,0.006,0.012,0.011,0.011,0.008
t_5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5286,0.009,0.012,0.014,0.015,0.014,0.013,0.009
t_5287,0.082,0.097,0.107,0.095,0.067,0.101,0.091
t_5288,0.245,0.282,0.289,0.301,0.192,0.294,0.202
t_5289,0.367,0.481,0.492,0.504,0.408,0.501,0.357
t_5290,0.379,0.618,0.675,0.69,0.682,0.685,0.545
t_5291,0.292,0.675,0.757,0.832,0.83,0.834,0.691
t_5292,0.237,0.521,0.714,0.922,0.921,0.917,0.777
t_5293,0.228,0.381,0.688,0.947,0.915,0.886,0.778
t_5294,0.202,0.262,0.557,0.842,0.701,0.723,0.722
t_5295,0.155,0.209,0.543,0.734,0.525,0.465,0.573
t_5296,0.131,0.206,0.243,0.305,0.426,0.129,0.404
t_5297,0.154,0.142,0.106,0.073,0.177,0.085,0.157
t_5298,0.143,0.114,0.054,0.033,0.101,0.03,0.02
t_5299,0.062,0.062,0.047,0.014,0.029,0.02,0.014
t_5300,0.009,0.008,0.01,0.002,0.003,0.005,0.003
t_5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5310,0.008,0.009,0.011,0.015,0.009,0.01,0.009
t_5311,0.071,0.082,0.082,0.064,0.057,0.049,0.082
t_5312,0.221,0.237,0.263,0.156,0.134,0.155,0.237
t_5313,0.427,0.445,0.49,0.352,0.213,0.265,0.448
t_5314,0.588,0.581,0.633,0.513,0.314,0.367,0.626
t_5315,0.712,0.63,0.72,0.672,0.383,0.485,0.724
t_5316,0.816,0.645,0.533,0.7,0.44,0.578,0.821
t_5317,0.901,0.725,0.558,0.565,0.501,0.596,0.789
t_5318,0.91,0.565,0.394,0.477,0.503,0.605,0.699
t_5319,0.814,0.551,0.466,0.367,0.368,0.371,0.614
t_5320,0.698,0.568,0.525,0.304,0.301,0.318,0.575
t_5321,0.526,0.462,0.416,0.286,0.224,0.261,0.401
t_5322,0.32,0.28,0.268,0.231,0.151,0.215,0.24
t_5323,0.116,0.119,0.112,0.097,0.07,0.094,0.083
t_5324,0.013,0.014,0.014,0.011,0.008,0.011,0.007
t_5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5334,0.008,0.009,0.01,0.01,0.013,0.01,0.011
t_5335,0.083,0.091,0.096,0.094,0.091,0.086,0.089
t_5336,0.276,0.26,0.3,0.292,0.242,0.245,0.292
t_5337,0.5,0.469,0.473,0.495,0.439,0.397,0.513
t_5338,0.693,0.648,0.6,0.58,0.55,0.582,0.707
t_5339,0.803,0.701,0.682,0.66,0.657,0.698,0.857
t_5340,0.904,0.783,0.786,0.726,0.707,0.699,0.959
t_5341,0.955,0.915,0.917,0.772,0.729,0.695,0.973
t_5342,0.981,0.952,0.964,0.92,0.741,0.829,0.897
t_5343,0.896,0.88,0.863,0.855,0.75,0.847,0.706
t_5344,0.738,0.73,0.72,0.701,0.647,0.694,0.646
t_5345,0.543,0.535,0.526,0.514,0.489,0.493,0.494
t_5346,0.327,0.317,0.311,0.3,0.284,0.277,0.281
t_5347,0.116,0.116,0.113,0.105,0.089,0.098,0.083
t_5348,0.012,0.012,0.01,0.01,0.008,0.01,0.007
t_5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_5358,0.006,0.009,0.011,0.012,0.013,0.01,0.006
t_5359,0.078,0.092,0.103,0.11,0.109,0.1,0.072
t_5360,0.289,0.301,0.31,0.318,0.323,0.313,0.192
t_5361,0.517,0.525,0.531,0.541,0.542,0.538,0.274
t_5362,0.72,0.725,0.728,0.739,0.725,0.735,0.269
t_5363,0.882,0.887,0.885,0.892,0.861,0.888,0.228
t_5364,0.99,0.993,0.988,0.989,0.927,0.988,0.127
t_5365,1.028,1.028,1.022,1.018,0.945,1.018,0.279
