,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_7400,0.01,0.006,0.008,0.003,0.007,0.007,0.017
t_7401,0.046,0.046,0.042,0.051,0.04,0.04,0.045
t_7402,0.085,0.089,0.077,0.115,0.089,0.1,0.076
t_7403,0.158,0.149,0.159,0.144,0.14,0.127,0.113
t_7404,0.258,0.253,0.19,0.182,0.188,0.192,0.118
t_7405,0.343,0.348,0.253,0.232,0.199,0.274,0.126
t_7406,0.445,0.42,0.409,0.32,0.189,0.346,0.115
t_7407,0.463,0.454,0.451,0.396,0.183,0.39,0.149
t_7408,0.356,0.383,0.367,0.369,0.241,0.322,0.1
t_7409,0.176,0.179,0.156,0.148,0.081,0.131,0.032
t_7410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7424,0.007,0.005,0.004,0.002,0.007,0.003,0.015
t_7425,0.048,0.034,0.023,0.014,0.031,0.012,0.046
t_7426,0.102,0.089,0.035,0.039,0.084,0.025,0.082
t_7427,0.182,0.185,0.049,0.062,0.139,0.058,0.107
t_7428,0.243,0.269,0.102,0.062,0.161,0.111,0.172
t_7429,0.333,0.332,0.113,0.035,0.142,0.15,0.151
t_7430,0.239,0.301,0.077,0.022,0.094,0.184,0.146
t_7431,0.085,0.279,0.047,0.016,0.079,0.224,0.177
t_7432,0.07,0.149,0.12,0.025,0.049,0.196,0.078
t_7433,0.029,0.031,0.043,0.012,0.013,0.059,0.023
t_7434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7448,0.005,0.009,0.011,0.012,0.011,0.011,0.015
t_7449,0.044,0.051,0.051,0.048,0.056,0.047,0.062
t_7450,0.084,0.087,0.095,0.086,0.109,0.09,0.082
t_7451,0.167,0.182,0.205,0.228,0.212,0.222,0.11
t_7452,0.235,0.294,0.292,0.356,0.332,0.337,0.125
t_7453,0.253,0.37,0.336,0.441,0.409,0.429,0.136
t_7454,0.179,0.339,0.409,0.473,0.445,0.473,0.21
t_7455,0.099,0.16,0.326,0.434,0.398,0.417,0.17
t_7456,0.032,0.051,0.111,0.331,0.277,0.178,0.108
t_7457,0.009,0.009,0.019,0.072,0.083,0.028,0.064
t_7458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7472,0.007,0.007,0.006,0.007,0.01,0.007,0.013
t_7473,0.049,0.049,0.049,0.054,0.051,0.05,0.062
t_7474,0.102,0.096,0.089,0.098,0.084,0.096,0.127
t_7475,0.181,0.159,0.181,0.196,0.121,0.128,0.201
t_7476,0.276,0.179,0.251,0.222,0.171,0.142,0.273
t_7477,0.27,0.131,0.214,0.163,0.231,0.116,0.198
t_7478,0.237,0.116,0.129,0.169,0.264,0.072,0.156
t_7479,0.18,0.096,0.111,0.123,0.168,0.054,0.108
t_7480,0.117,0.082,0.107,0.068,0.069,0.05,0.081
t_7481,0.043,0.036,0.074,0.045,0.023,0.035,0.04
t_7482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7496,0.007,0.004,0.003,0.002,0.006,0.005,0.009
t_7497,0.054,0.048,0.029,0.023,0.044,0.039,0.038
t_7498,0.099,0.102,0.074,0.1,0.099,0.093,0.087
t_7499,0.2,0.155,0.103,0.125,0.176,0.138,0.137
t_7500,0.288,0.227,0.132,0.214,0.264,0.185,0.126
t_7501,0.371,0.268,0.256,0.379,0.334,0.173,0.143
t_7502,0.439,0.3,0.374,0.38,0.311,0.15,0.104
t_7503,0.372,0.278,0.35,0.26,0.208,0.113,0.125
t_7504,0.173,0.18,0.252,0.093,0.105,0.066,0.107
t_7505,0.07,0.059,0.062,0.029,0.013,0.031,0.012
t_7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7520,0.004,0.003,0.003,0.002,0.006,0.005,0.011
t_7521,0.024,0.027,0.023,0.031,0.031,0.038,0.06
t_7522,0.059,0.066,0.051,0.046,0.065,0.082,0.11
t_7523,0.083,0.112,0.106,0.05,0.116,0.143,0.143
t_7524,0.099,0.173,0.215,0.11,0.187,0.254,0.169
t_7525,0.102,0.159,0.298,0.27,0.279,0.328,0.175
t_7526,0.096,0.153,0.25,0.286,0.341,0.252,0.157
t_7527,0.098,0.091,0.194,0.257,0.31,0.253,0.13
t_7528,0.048,0.058,0.067,0.183,0.199,0.176,0.107
t_7529,0.03,0.017,0.02,0.029,0.043,0.036,0.025
t_7530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7544,0.004,0.005,0.004,0.003,0.008,0.006,0.01
t_7545,0.029,0.033,0.028,0.019,0.042,0.03,0.058
t_7546,0.074,0.061,0.039,0.045,0.072,0.07,0.113
t_7547,0.135,0.1,0.025,0.088,0.178,0.157,0.161
t_7548,0.278,0.181,0.065,0.187,0.261,0.316,0.198
t_7549,0.382,0.261,0.147,0.387,0.385,0.419,0.213
t_7550,0.43,0.357,0.325,0.453,0.424,0.442,0.197
t_7551,0.35,0.385,0.433,0.429,0.395,0.432,0.169
t_7552,0.231,0.3,0.327,0.324,0.265,0.304,0.121
t_7553,0.087,0.094,0.087,0.075,0.06,0.085,0.034
t_7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7568,0.005,0.005,0.004,0.005,0.007,0.005,0.01
t_7569,0.039,0.034,0.034,0.034,0.04,0.031,0.06
t_7570,0.073,0.064,0.056,0.061,0.079,0.076,0.114
t_7571,0.173,0.143,0.079,0.087,0.182,0.132,0.183
t_7572,0.278,0.224,0.104,0.126,0.265,0.255,0.241
t_7573,0.366,0.352,0.158,0.198,0.345,0.376,0.243
t_7574,0.431,0.429,0.269,0.285,0.373,0.431,0.22
t_7575,0.396,0.359,0.285,0.357,0.35,0.415,0.173
t_7576,0.285,0.248,0.189,0.29,0.239,0.284,0.106
t_7577,0.096,0.078,0.046,0.064,0.045,0.068,0.027
t_7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7592,0.004,0.003,0.005,0.006,0.005,0.006,0.008
t_7593,0.025,0.014,0.021,0.052,0.033,0.039,0.062
t_7594,0.041,0.022,0.017,0.032,0.076,0.063,0.115
t_7595,0.06,0.027,0.028,0.018,0.1,0.039,0.219
t_7596,0.074,0.032,0.028,0.024,0.112,0.028,0.274
t_7597,0.072,0.036,0.03,0.032,0.097,0.024,0.353
t_7598,0.062,0.024,0.022,0.021,0.078,0.024,0.387
t_7599,0.051,0.021,0.037,0.02,0.048,0.018,0.299
t_7600,0.033,0.015,0.02,0.015,0.031,0.018,0.188
t_7601,0.009,0.011,0.017,0.006,0.008,0.006,0.035
t_7602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7616,0.004,0.004,0.004,0.003,0.005,0.004,0.008
t_7617,0.03,0.021,0.02,0.012,0.03,0.023,0.047
t_7618,0.053,0.046,0.05,0.049,0.076,0.052,0.085
t_7619,0.12,0.068,0.063,0.051,0.129,0.062,0.226
t_7620,0.19,0.108,0.084,0.032,0.175,0.11,0.35
t_7621,0.242,0.124,0.112,0.024,0.18,0.064,0.431
t_7622,0.262,0.121,0.139,0.02,0.184,0.047,0.456
t_7623,0.224,0.096,0.138,0.015,0.15,0.042,0.396
t_7624,0.141,0.074,0.099,0.008,0.082,0.028,0.251
t_7625,0.042,0.03,0.029,0.006,0.011,0.012,0.043
t_7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7640,0.004,0.004,0.004,0.004,0.006,0.005,0.008
t_7641,0.029,0.025,0.015,0.009,0.028,0.028,0.052
t_7642,0.051,0.048,0.035,0.019,0.054,0.049,0.092
t_7643,0.113,0.076,0.037,0.018,0.095,0.054,0.216
t_7644,0.193,0.119,0.052,0.022,0.133,0.08,0.324
t_7645,0.25,0.136,0.063,0.022,0.156,0.089,0.351
t_7646,0.278,0.149,0.063,0.02,0.162,0.083,0.334
t_7647,0.252,0.131,0.03,0.014,0.132,0.066,0.25
t_7648,0.167,0.087,0.015,0.008,0.063,0.036,0.097
t_7649,0.052,0.03,0.011,0.008,0.01,0.011,0.013
t_7650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7664,0.004,0.003,0.004,0.004,0.005,0.004,0.005
t_7665,0.027,0.019,0.008,0.009,0.022,0.02,0.024
t_7666,0.05,0.034,0.015,0.016,0.041,0.033,0.029
t_7667,0.106,0.048,0.017,0.018,0.08,0.033,0.027
t_7668,0.17,0.066,0.021,0.021,0.116,0.035,0.034
t_7669,0.2,0.067,0.02,0.021,0.136,0.034,0.043
t_7670,0.204,0.066,0.02,0.019,0.149,0.033,0.049
t_7671,0.178,0.059,0.017,0.015,0.162,0.028,0.036
t_7672,0.113,0.041,0.038,0.019,0.151,0.022,0.024
t_7673,0.029,0.02,0.037,0.021,0.035,0.011,0.008
t_7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7688,0.003,0.003,0.002,0.002,0.004,0.004,0.004
t_7689,0.024,0.014,0.007,0.007,0.022,0.017,0.022
t_7690,0.046,0.022,0.015,0.021,0.053,0.032,0.031
t_7691,0.086,0.03,0.034,0.051,0.12,0.062,0.093
t_7692,0.159,0.056,0.089,0.117,0.229,0.134,0.166
t_7693,0.214,0.095,0.169,0.173,0.342,0.243,0.227
t_7694,0.222,0.227,0.254,0.374,0.43,0.221,0.323
t_7695,0.258,0.267,0.389,0.418,0.402,0.245,0.367
t_7696,0.214,0.22,0.314,0.315,0.27,0.226,0.26
t_7697,0.063,0.064,0.066,0.059,0.038,0.051,0.043
t_7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7712,0.003,0.003,0.002,0.002,0.003,0.003,0.004
t_7713,0.028,0.019,0.015,0.009,0.021,0.019,0.023
t_7714,0.054,0.04,0.032,0.022,0.042,0.028,0.039
t_7715,0.118,0.057,0.041,0.02,0.077,0.027,0.081
t_7716,0.196,0.084,0.068,0.023,0.11,0.034,0.164
t_7717,0.252,0.097,0.108,0.025,0.141,0.029,0.24
t_7718,0.309,0.105,0.216,0.038,0.169,0.025,0.273
t_7719,0.283,0.098,0.233,0.074,0.186,0.024,0.274
t_7720,0.164,0.084,0.244,0.166,0.159,0.026,0.235
t_7721,0.049,0.035,0.051,0.04,0.027,0.016,0.038
t_7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7736,0.002,0.003,0.003,0.003,0.004,0.003,0.003
t_7737,0.024,0.017,0.01,0.017,0.037,0.041,0.018
t_7738,0.038,0.031,0.024,0.042,0.069,0.078,0.033
t_7739,0.043,0.037,0.033,0.044,0.095,0.118,0.034
t_7740,0.044,0.05,0.032,0.05,0.094,0.133,0.047
t_7741,0.047,0.054,0.033,0.047,0.091,0.13,0.046
t_7742,0.041,0.049,0.023,0.028,0.074,0.105,0.04
t_7743,0.041,0.033,0.025,0.018,0.044,0.08,0.038
t_7744,0.039,0.04,0.02,0.016,0.03,0.053,0.026
t_7745,0.012,0.019,0.005,0.004,0.005,0.01,0.006
t_7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7760,0.002,0.002,0.002,0.003,0.003,0.003,0.004
t_7761,0.03,0.022,0.007,0.016,0.029,0.034,0.034
t_7762,0.064,0.056,0.03,0.035,0.048,0.069,0.043
t_7763,0.13,0.079,0.031,0.024,0.085,0.099,0.056
t_7764,0.191,0.143,0.043,0.048,0.121,0.139,0.033
t_7765,0.204,0.18,0.078,0.057,0.147,0.147,0.029
t_7766,0.217,0.17,0.124,0.037,0.157,0.198,0.031
t_7767,0.225,0.148,0.095,0.079,0.133,0.222,0.033
t_7768,0.157,0.16,0.049,0.081,0.086,0.159,0.029
t_7769,0.062,0.051,0.028,0.014,0.014,0.032,0.009
t_7770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7784,0.002,0.002,0.002,0.003,0.003,0.003,0.003
t_7785,0.026,0.02,0.02,0.016,0.028,0.036,0.043
t_7786,0.054,0.064,0.042,0.023,0.054,0.074,0.101
t_7787,0.094,0.128,0.082,0.049,0.102,0.125,0.159
t_7788,0.124,0.202,0.12,0.035,0.142,0.144,0.18
t_7789,0.128,0.26,0.173,0.076,0.147,0.223,0.124
t_7790,0.071,0.206,0.192,0.087,0.151,0.166,0.161
t_7791,0.049,0.084,0.133,0.059,0.123,0.084,0.103
t_7792,0.04,0.028,0.075,0.043,0.05,0.043,0.046
t_7793,0.019,0.009,0.01,0.007,0.006,0.007,0.007
t_7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7808,0.001,0.001,0.002,0.002,0.003,0.002,0.003
t_7809,0.03,0.037,0.036,0.042,0.041,0.041,0.033
t_7810,0.057,0.071,0.072,0.072,0.078,0.082,0.074
t_7811,0.113,0.151,0.109,0.087,0.155,0.142,0.087
t_7812,0.188,0.243,0.164,0.106,0.258,0.206,0.131
t_7813,0.222,0.311,0.213,0.119,0.35,0.254,0.139
t_7814,0.243,0.358,0.272,0.125,0.338,0.287,0.147
t_7815,0.23,0.339,0.26,0.122,0.257,0.26,0.096
t_7816,0.144,0.245,0.179,0.09,0.175,0.161,0.037
t_7817,0.047,0.043,0.028,0.028,0.019,0.024,0.009
t_7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
