index,week,MWh
GR00_Dam_upper_node,w49,167.0927142857143
GR00_Dam_upper_node,w50,188.78507142857143
GR00_Dam_upper_node,w51,199.40792857142856
GR00_Dam_upper_node,w52,174.05189285714286
GR00_Dam_upper_node,w53,266.8449642857143
HR00_Dam_upper_node,w1,558.6190476190476
HR00_Dam_upper_node,w2,729.952380952381
HR00_Dam_upper_node,w3,567.4880952380952
HR00_Dam_upper_node,w4,604.375
HR00_Dam_upper_node,w5,773.9761904761904
HR00_Dam_upper_node,w6,755.8452380952381
HR00_Dam_upper_node,w7,595.3571428571429
HR00_Dam_upper_node,w8,630.2738095238095
HR00_Dam_upper_node,w9,574.2083333333334
HR00_Dam_upper_node,w10,740.5416666666666
HR00_Dam_upper_node,w11,687.2380952380952
HR00_Dam_upper_node,w12,693.5833333333334
HR00_Dam_upper_node,w13,621.3095238095239
HR00_Dam_upper_node,w14,540.202380952381
HR00_Dam_upper_node,w15,464.51785714285717
HR00_Dam_upper_node,w16,450.3333333333333
HR00_Dam_upper_node,w17,331.8988095238095
HR00_Dam_upper_node,w18,442.11309523809524
HR00_Dam_upper_node,w19,458.44642857142856
HR00_Dam_upper_node,w20,359.23214285714283
HR00_Dam_upper_node,w21,400.2738095238095
HR00_Dam_upper_node,w22,313.3511904761905
HR00_Dam_upper_node,w23,295.4583333333333
HR00_Dam_upper_node,w24,511.07142857142856
HR00_Dam_upper_node,w25,526.25
HR00_Dam_upper_node,w26,518.1785714285714
HR00_Dam_upper_node,w27,342.3452380952381
HR00_Dam_upper_node,w28,289.3392857142857
HR00_Dam_upper_node,w29,264.98809523809524
HR00_Dam_upper_node,w30,312.6488095238095
HR00_Dam_upper_node,w31,336.07738095238096
HR00_Dam_upper_node,w32,328.67857142857144
HR00_Dam_upper_node,w33,299.9107142857143
HR00_Dam_upper_node,w34,265.2083333333333
HR00_Dam_upper_node,w35,232.38690476190476
HR00_Dam_upper_node,w36,222.38690476190476
HR00_Dam_upper_node,w37,188.23214285714286
HR00_Dam_upper_node,w38,168.73214285714286
HR00_Dam_upper_node,w39,389.4583333333333
HR00_Dam_upper_node,w40,342.42261904761904
HR00_Dam_upper_node,w41,301.0892857142857
HR00_Dam_upper_node,w42,355.48809523809524
HR00_Dam_upper_node,w43,371.01190476190476
HR00_Dam_upper_node,w44,363.26190476190476
HR00_Dam_upper_node,w45,401.32738095238096
HR00_Dam_upper_node,w46,312.6607142857143
HR00_Dam_upper_node,w47,301.1845238095238
HR00_Dam_upper_node,w48,294.2202380952381
HR00_Dam_upper_node,w49,321.07142857142856
HR00_Dam_upper_node,w50,489.79761904761904
HR00_Dam_upper_node,w51,780.3392857142857
HR00_Dam_upper_node,w52,550.1071428571429
HR00_Dam_upper_node,w53,1063.922619047619
ITCN_Dam_upper_node,w1,220.625
ITCN_Dam_upper_node,w2,283.0238095238095
ITCN_Dam_upper_node,w3,202.8154761904762
ITCN_Dam_upper_node,w4,134.01190476190476
ITCN_Dam_upper_node,w5,123.81547619047619
ITCN_Dam_upper_node,w6,170.01190476190476
ITCN_Dam_upper_node,w7,194.85714285714283
ITCN_Dam_upper_node,w8,282.32738095238096
ITCN_Dam_upper_node,w9,256.0357142857143
ITCN_Dam_upper_node,w10,186.36309523809524
ITCN_Dam_upper_node,w11,151.04761904761904
ITCN_Dam_upper_node,w12,145.5952380952381
ITCN_Dam_upper_node,w13,129.42857142857142
ITCN_Dam_upper_node,w14,130.99404761904762
ITCN_Dam_upper_node,w15,153.54761904761904
ITCN_Dam_upper_node,w16,183.41071428571428
ITCN_Dam_upper_node,w17,239.76785714285714
ITCN_Dam_upper_node,w18,144.52380952380952
ITCN_Dam_upper_node,w19,123.63690476190476
ITCN_Dam_upper_node,w20,119.61904761904762
ITCN_Dam_upper_node,w21,158.0297619047619
ITCN_Dam_upper_node,w22,141.4345238095238
ITCN_Dam_upper_node,w23,106.5297619047619
ITCN_Dam_upper_node,w24,83.2797619047619
ITCN_Dam_upper_node,w25,98.17857142857143
ITCN_Dam_upper_node,w26,71.85119047619048
ITCN_Dam_upper_node,w27,83.94642857142857
ITCN_Dam_upper_node,w28,92.52380952380952
ITCN_Dam_upper_node,w29,82.19047619047619
ITCN_Dam_upper_node,w30,70.70833333333333
ITCN_Dam_upper_node,w31,77.10714285714286
ITCN_Dam_upper_node,w32,73.13095238095238
ITCN_Dam_upper_node,w33,66.3452380952381
ITCN_Dam_upper_node,w34,59.392857142857146
ITCN_Dam_upper_node,w35,59.523809523809526
ITCN_Dam_upper_node,w36,83.83333333333333
ITCN_Dam_upper_node,w37,60.63690476190476
ITCN_Dam_upper_node,w38,198.0952380952381
ITCN_Dam_upper_node,w39,190.875
ITCN_Dam_upper_node,w40,178.0297619047619
ITCN_Dam_upper_node,w41,126.29761904761905
ITCN_Dam_upper_node,w42,128.11309523809524
ITCN_Dam_upper_node,w43,134.45238095238096
ITCN_Dam_upper_node,w44,150.13095238095238
ITCN_Dam_upper_node,w45,214.64285714285714
ITCN_Dam_upper_node,w46,386.54761904761904
ITCN_Dam_upper_node,w47,221.125
ITCN_Dam_upper_node,w48,142.73214285714286
ITCN_Dam_upper_node,w49,113.25
ITCN_Dam_upper_node,w50,101.8452380952381
ITCN_Dam_upper_node,w51,92.13095238095238
ITCN_Dam_upper_node,w52,75.69642857142857
ITCS_Dam_upper_node,w1,75.08333333333333
ITCS_Dam_upper_node,w2,114.48809523809524
ITCS_Dam_upper_node,w3,138.26190476190476
ITCS_Dam_upper_node,w4,116.27380952380952
ITCS_Dam_upper_node,w5,147.1845238095238
ITCS_Dam_upper_node,w6,151.70833333333334
ITCS_Dam_upper_node,w7,122.0
ITCS_Dam_upper_node,w8,136.67261904761904
ITCS_Dam_upper_node,w9,154.92857142857142
ITCS_Dam_upper_node,w10,206.63095238095238
ITCS_Dam_upper_node,w11,204.58928571428572
ITCS_Dam_upper_node,w12,210.30357142857142
ITCS_Dam_upper_node,w13,163.11904761904762
ITCS_Dam_upper_node,w14,148.50595238095238
ITCS_Dam_upper_node,w15,136.57142857142858
ITCS_Dam_upper_node,w16,74.83333333333333
ITCS_Dam_upper_node,w17,168.82142857142858
ITCS_Dam_upper_node,w18,199.11904761904762
ITCS_Dam_upper_node,w19,200.86904761904762
ITCS_Dam_upper_node,w20,180.23214285714286
ITCS_Dam_upper_node,w21,189.10714285714286
ITCS_Dam_upper_node,w22,149.25595238095238
ITCS_Dam_upper_node,w23,150.0297619047619
ITCS_Dam_upper_node,w24,163.85119047619048
ITCS_Dam_upper_node,w25,137.82142857142858
ITCS_Dam_upper_node,w26,131.9404761904762
ITCS_Dam_upper_node,w27,121.92261904761905
ITCS_Dam_upper_node,w28,107.73214285714286
ITCS_Dam_upper_node,w29,108.4047619047619
ITCS_Dam_upper_node,w30,118.14285714285714
ITCS_Dam_upper_node,w31,108.70833333333333
ITCS_Dam_upper_node,w32,99.42857142857143
ITCS_Dam_upper_node,w33,81.79166666666667
ITCS_Dam_upper_node,w34,77.51190476190476
ITCS_Dam_upper_node,w35,78.23809523809524
ITCS_Dam_upper_node,w36,99.07738095238095
ITCS_Dam_upper_node,w37,88.18452380952381
ITCS_Dam_upper_node,w38,136.13095238095238
ITCS_Dam_upper_node,w39,134.69642857142858
ITCS_Dam_upper_node,w40,107.07738095238095
ITCS_Dam_upper_node,w41,85.36904761904762
ITCS_Dam_upper_node,w42,77.01785714285714
ITCS_Dam_upper_node,w43,68.58333333333333
ITCS_Dam_upper_node,w44,65.80357142857143
ITCS_Dam_upper_node,w45,74.63095238095238
ITCS_Dam_upper_node,w46,69.63690476190476
ITCS_Dam_upper_node,w47,73.03571428571429
ITCS_Dam_upper_node,w48,93.23809523809524
ITCS_Dam_upper_node,w49,84.36309523809524
ITCS_Dam_upper_node,w50,58.083333333333336
ITCS_Dam_upper_node,w51,80.67261904761905
ITCS_Dam_upper_node,w52,128.47619047619048
ITCS_Dam_upper_node,w53,163.28571428571428
ITN1_Dam_upper_node,w1,934.6785714285714
ITN1_Dam_upper_node,w2,1020.202380952381
ITN1_Dam_upper_node,w3,1464.8333333333333
ITN1_Dam_upper_node,w4,1018.4880952380952
ITN1_Dam_upper_node,w5,843.2738095238095
ITN1_Dam_upper_node,w6,1078.1666666666667
ITN1_Dam_upper_node,w7,1163.2380952380952
ITN1_Dam_upper_node,w8,1158.3392857142858
ITN1_Dam_upper_node,w9,1185.3333333333333
ITN1_Dam_upper_node,w10,1219.7142857142858
ITN1_Dam_upper_node,w11,1204.279761904762
ITN1_Dam_upper_node,w12,1590.702380952381
ITN1_Dam_upper_node,w13,1282.7083333333333
ITN1_Dam_upper_node,w14,1129.8511904761904
ITN1_Dam_upper_node,w15,1009.5952380952381
ITN1_Dam_upper_node,w16,1192.7857142857142
ITN1_Dam_upper_node,w17,1245.0535714285713
ITN1_Dam_upper_node,w18,1481.1666666666667
ITN1_Dam_upper_node,w19,1807.922619047619
ITN1_Dam_upper_node,w20,2163.964285714286
ITN1_Dam_upper_node,w21,1978.642857142857
ITN1_Dam_upper_node,w22,1799.654761904762
ITN1_Dam_upper_node,w23,2466.404761904762
ITN1_Dam_upper_node,w24,2884.4583333333335
ITN1_Dam_upper_node,w25,2714.910714285714
ITN1_Dam_upper_node,w26,2123.9940476190477
ITN1_Dam_upper_node,w27,2261.1488095238096
ITN1_Dam_upper_node,w28,2753.154761904762
ITN1_Dam_upper_node,w29,3151.6785714285716
ITN1_Dam_upper_node,w30,3175.410714285714
ITN1_Dam_upper_node,w31,3128.8214285714284
ITN1_Dam_upper_node,w32,2842.535714285714
ITN1_Dam_upper_node,w33,2124.809523809524
ITN1_Dam_upper_node,w34,2103.8869047619046
ITN1_Dam_upper_node,w35,1826.125
ITN1_Dam_upper_node,w36,1444.047619047619
ITN1_Dam_upper_node,w37,1752.7261904761904
ITN1_Dam_upper_node,w38,2178.6369047619046
ITN1_Dam_upper_node,w39,2288.9940476190477
ITN1_Dam_upper_node,w40,1911.392857142857
ITN1_Dam_upper_node,w41,1609.077380952381
ITN1_Dam_upper_node,w42,1578.7440476190477
ITN1_Dam_upper_node,w43,1510.7857142857142
ITN1_Dam_upper_node,w44,1403.8988095238096
ITN1_Dam_upper_node,w45,1210.077380952381
ITN1_Dam_upper_node,w46,1128.8154761904761
ITN1_Dam_upper_node,w47,1030.4464285714287
ITN1_Dam_upper_node,w48,1270.9464285714287
ITN1_Dam_upper_node,w49,1206.5059523809523
ITN1_Dam_upper_node,w50,1017.8333333333334
ITN1_Dam_upper_node,w51,1223.9761904761904
ITN1_Dam_upper_node,w52,889.4940476190476
ITN1_Dam_upper_node,w53,1069.202380952381
ITS1_Dam_upper_node,w1,83.91071428571429
ITS1_Dam_upper_node,w2,148.4345238095238
ITS1_Dam_upper_node,w3,201.25595238095238
ITS1_Dam_upper_node,w4,146.5
ITS1_Dam_upper_node,w5,162.22619047619048
ITS1_Dam_upper_node,w6,191.41666666666666
ITS1_Dam_upper_node,w7,181.07142857142858
ITS1_Dam_upper_node,w8,197.38690476190476
ITS1_Dam_upper_node,w9,212.5
ITS1_Dam_upper_node,w10,230.4345238095238
ITS1_Dam_upper_node,w11,247.47619047619048
ITS1_Dam_upper_node,w12,168.16071428571428
ITS1_Dam_upper_node,w13,222.30357142857142
ITS1_Dam_upper_node,w14,209.98809523809524
ITS1_Dam_upper_node,w15,194.35714285714286
ITS1_Dam_upper_node,w16,123.28571428571429
ITS1_Dam_upper_node,w17,206.2202380952381
ITS1_Dam_upper_node,w18,174.17261904761904
ITS1_Dam_upper_node,w19,173.99404761904762
ITS1_Dam_upper_node,w20,203.98214285714286
ITS1_Dam_upper_node,w21,178.375
ITS1_Dam_upper_node,w22,155.48809523809524
ITS1_Dam_upper_node,w23,224.54166666666666
ITS1_Dam_upper_node,w24,169.38690476190476
ITS1_Dam_upper_node,w25,157.79166666666666
ITS1_Dam_upper_node,w26,139.83928571428572
ITS1_Dam_upper_node,w27,128.54761904761904
ITS1_Dam_upper_node,w28,149.83333333333334
ITS1_Dam_upper_node,w29,174.28571428571428
ITS1_Dam_upper_node,w30,185.72619047619048
ITS1_Dam_upper_node,w31,176.61309523809524
ITS1_Dam_upper_node,w32,160.03571428571428
ITS1_Dam_upper_node,w33,160.50595238095238
ITS1_Dam_upper_node,w34,134.7797619047619
ITS1_Dam_upper_node,w35,126.69642857142857
ITS1_Dam_upper_node,w36,128.23214285714286
ITS1_Dam_upper_node,w37,115.375
ITS1_Dam_upper_node,w38,135.57738095238096
ITS1_Dam_upper_node,w39,164.76190476190476
ITS1_Dam_upper_node,w40,97.47619047619048
ITS1_Dam_upper_node,w41,90.49404761904762
ITS1_Dam_upper_node,w42,95.07142857142857
ITS1_Dam_upper_node,w43,110.9047619047619
ITS1_Dam_upper_node,w44,119.98214285714286
ITS1_Dam_upper_node,w45,111.89880952380952
ITS1_Dam_upper_node,w46,124.22619047619048
ITS1_Dam_upper_node,w47,54.833333333333336
ITS1_Dam_upper_node,w48,83.96428571428571
ITS1_Dam_upper_node,w49,80.75595238095238
ITS1_Dam_upper_node,w50,86.23809523809524
ITS1_Dam_upper_node,w51,119.08333333333333
ITS1_Dam_upper_node,w52,117.875
ITS1_Dam_upper_node,w53,176.11904761904762
ITSA_Dam_upper_node,w1,23.857142857142858
ITSA_Dam_upper_node,w2,30.833333333333332
ITSA_Dam_upper_node,w3,17.333333333333332
ITSA_Dam_upper_node,w4,15.410714285714286
ITSA_Dam_upper_node,w5,12.392857142857142
ITSA_Dam_upper_node,w6,14.755952380952381
ITSA_Dam_upper_node,w7,15.005952380952381
ITSA_Dam_upper_node,w8,20.428571428571427
ITSA_Dam_upper_node,w9,16.541666666666668
ITSA_Dam_upper_node,w10,7.190476190476191
ITSA_Dam_upper_node,w11,5.767857142857143
ITSA_Dam_upper_node,w12,15.988095238095237
ITSA_Dam_upper_node,w13,19.511904761904763
ITSA_Dam_upper_node,w14,25.720238095238095
ITSA_Dam_upper_node,w15,26.321428571428573
ITSA_Dam_upper_node,w16,15.970238095238095
ITSA_Dam_upper_node,w17,21.488095238095237
ITSA_Dam_upper_node,w18,24.392857142857142
ITSA_Dam_upper_node,w19,18.25
ITSA_Dam_upper_node,w20,16.18452380952381
ITSA_Dam_upper_node,w21,21.101190476190474
ITSA_Dam_upper_node,w22,19.178571428571427
ITSA_Dam_upper_node,w23,15.422619047619047
ITSA_Dam_upper_node,w24,15.333333333333334
ITSA_Dam_upper_node,w25,17.511904761904763
ITSA_Dam_upper_node,w26,18.017857142857142
ITSA_Dam_upper_node,w27,14.035714285714286
ITSA_Dam_upper_node,w28,13.291666666666666
ITSA_Dam_upper_node,w29,16.386904761904763
ITSA_Dam_upper_node,w30,17.458333333333332
ITSA_Dam_upper_node,w31,16.660714285714285
ITSA_Dam_upper_node,w32,14.791666666666666
ITSA_Dam_upper_node,w33,11.297619047619047
ITSA_Dam_upper_node,w34,8.601190476190476
ITSA_Dam_upper_node,w35,12.56547619047619
ITSA_Dam_upper_node,w36,8.916666666666666
ITSA_Dam_upper_node,w37,11.416666666666666
ITSA_Dam_upper_node,w38,12.404761904761905
ITSA_Dam_upper_node,w39,15.31547619047619
ITSA_Dam_upper_node,w40,15.880952380952381
ITSA_Dam_upper_node,w41,9.255952380952381
ITSA_Dam_upper_node,w42,9.904761904761905
ITSA_Dam_upper_node,w43,12.529761904761905
ITSA_Dam_upper_node,w44,13.928571428571429
ITSA_Dam_upper_node,w45,16.327380952380953
ITSA_Dam_upper_node,w46,10.541666666666666
ITSA_Dam_upper_node,w47,9.595238095238095
ITSA_Dam_upper_node,w48,5.446428571428571
ITSA_Dam_upper_node,w49,11.577380952380953
ITSA_Dam_upper_node,w50,16.904761904761905
ITSA_Dam_upper_node,w51,34.68452380952381
ITSA_Dam_upper_node,w52,35.67857142857143
ITSA_Dam_upper_node,w53,38.625
ITSI_Dam_upper_node,w1,7.2976190476190474
ITSI_Dam_upper_node,w2,6.708333333333333
ITSI_Dam_upper_node,w3,4.113095238095238
ITSI_Dam_upper_node,w4,11.636904761904763
ITSI_Dam_upper_node,w5,23.398809523809526
ITSI_Dam_upper_node,w6,19.303571428571427
ITSI_Dam_upper_node,w7,17.642857142857142
ITSI_Dam_upper_node,w8,28.13095238095238
ITSI_Dam_upper_node,w9,25.910714285714285
ITSI_Dam_upper_node,w10,21.535714285714285
ITSI_Dam_upper_node,w11,21.291666666666668
ITSI_Dam_upper_node,w12,22.875
ITSI_Dam_upper_node,w13,22.36904761904762
ITSI_Dam_upper_node,w14,12.327380952380953
ITSI_Dam_upper_node,w15,7.946428571428571
ITSI_Dam_upper_node,w16,0.8392857142857143
ITSI_Dam_upper_node,w17,10.053571428571429
ITSI_Dam_upper_node,w18,6.7023809523809526
ITSI_Dam_upper_node,w19,3.8333333333333335
ITSI_Dam_upper_node,w20,3.6964285714285716
ITSI_Dam_upper_node,w21,12.047619047619047
ITSI_Dam_upper_node,w22,7.0773809523809526
ITSI_Dam_upper_node,w23,6.839285714285714
ITSI_Dam_upper_node,w24,13.93452380952381
ITSI_Dam_upper_node,w25,16.773809523809526
ITSI_Dam_upper_node,w26,16.851190476190474
ITSI_Dam_upper_node,w27,19.00595238095238
ITSI_Dam_upper_node,w28,21.952380952380953
ITSI_Dam_upper_node,w29,17.732142857142858
ITSI_Dam_upper_node,w30,12.363095238095237
ITSI_Dam_upper_node,w31,11.380952380952381
ITSI_Dam_upper_node,w32,10.011904761904763
ITSI_Dam_upper_node,w33,10.577380952380953
ITSI_Dam_upper_node,w34,5.982142857142857
ITSI_Dam_upper_node,w35,3.5535714285714284
ITSI_Dam_upper_node,w36,3.857142857142857
ITSI_Dam_upper_node,w37,6.607142857142857
ITSI_Dam_upper_node,w38,17.952380952380953
ITSI_Dam_upper_node,w39,11.803571428571429
ITSI_Dam_upper_node,w40,9.101190476190476
ITSI_Dam_upper_node,w41,24.05357142857143
ITSI_Dam_upper_node,w42,17.773809523809526
ITSI_Dam_upper_node,w43,11.023809523809524
ITSI_Dam_upper_node,w44,7.5
ITSI_Dam_upper_node,w45,5.934523809523809
ITSI_Dam_upper_node,w46,9.482142857142858
ITSI_Dam_upper_node,w47,12.333333333333334
ITSI_Dam_upper_node,w48,5.464285714285714
ITSI_Dam_upper_node,w49,13.154761904761905
ITSI_Dam_upper_node,w50,1.5476190476190477
ITSI_Dam_upper_node,w51,6.398809523809524
ITSI_Dam_upper_node,w52,17.267857142857142
ITSI_Dam_upper_node,w53,10.202380952380953
ME00_Dam_upper_node,w1,104.72916666666667
ME00_Dam_upper_node,w2,166.23095238095237
ME00_Dam_upper_node,w3,251.1142857142857
ME00_Dam_upper_node,w4,211.1345238095238
ME00_Dam_upper_node,w5,135.52261904761906
ME00_Dam_upper_node,w6,187.2029761904762
ME00_Dam_upper_node,w7,205.65416666666667
ME00_Dam_upper_node,w8,282.3922619047619
ME00_Dam_upper_node,w9,357.6505952380952
ME00_Dam_upper_node,w10,407.56964285714287
ME00_Dam_upper_node,w11,415.885119047619
ME00_Dam_upper_node,w12,289.9285714285715
ME00_Dam_upper_node,w13,270.01726190476194
ME00_Dam_upper_node,w14,266.9857142857143
ME00_Dam_upper_node,w15,245.33273809523806
ME00_Dam_upper_node,w16,284.83452380952383
ME00_Dam_upper_node,w17,202.1184523809524
ME00_Dam_upper_node,w18,498.3327380952381
ME00_Dam_upper_node,w19,389.8976190476191
ME00_Dam_upper_node,w20,354.2065476190477
ME00_Dam_upper_node,w21,431.45535714285717
ME00_Dam_upper_node,w22,408.7613095238096
ME00_Dam_upper_node,w23,332.8940476190476
ME00_Dam_upper_node,w24,239.87857142857152
ME00_Dam_upper_node,w25,196.43511904761903
ME00_Dam_upper_node,w26,169.13809523809522
ME00_Dam_upper_node,w27,115.17261904761905
ME00_Dam_upper_node,w28,78.55833333333334
ME00_Dam_upper_node,w29,104.24464285714286
ME00_Dam_upper_node,w30,91.56845238095238
ME00_Dam_upper_node,w31,91.9154761904762
ME00_Dam_upper_node,w32,83.82916666666667
ME00_Dam_upper_node,w33,94.29880952380952
ME00_Dam_upper_node,w34,69.96785714285714
ME00_Dam_upper_node,w35,92.99583333333334
ME00_Dam_upper_node,w36,164.39107142857142
ME00_Dam_upper_node,w37,234.7386904761905
ME00_Dam_upper_node,w38,255.9202380952381
ME00_Dam_upper_node,w39,327.7017857142858
ME00_Dam_upper_node,w40,282.2154761904762
ME00_Dam_upper_node,w41,173.2172619047619
ME00_Dam_upper_node,w42,151.9309523809524
ME00_Dam_upper_node,w43,130.02916666666664
ME00_Dam_upper_node,w44,116.43630952380951
ME00_Dam_upper_node,w45,106.53630952380952
ME00_Dam_upper_node,w46,131.77738095238095
ME00_Dam_upper_node,w47,89.17857142857143
ME00_Dam_upper_node,w48,178.40952380952382
ME00_Dam_upper_node,w49,171.33809523809524
ME00_Dam_upper_node,w50,205.72619047619048
ME00_Dam_upper_node,w51,168.82380952380953
ME00_Dam_upper_node,w52,154.4845238095238
ME00_Dam_upper_node,w53,485.03452380952393
MK00_Dam_upper_node,w1,75.1307738095238
MK00_Dam_upper_node,w2,38.48220238095237
MK00_Dam_upper_node,w3,81.84607142857142
MK00_Dam_upper_node,w4,79.59160714285714
MK00_Dam_upper_node,w5,64.74220238095238
MK00_Dam_upper_node,w6,28.26196428571429
MK00_Dam_upper_node,w7,34.83297619047619
MK00_Dam_upper_node,w8,164.84642857142856
MK00_Dam_upper_node,w9,192.27273809523808
MK00_Dam_upper_node,w10,186.19470238095238
MK00_Dam_upper_node,w11,243.36791666666664
MK00_Dam_upper_node,w12,151.43988095238097
MK00_Dam_upper_node,w13,121.76511904761905
MK00_Dam_upper_node,w14,186.05642857142857
MK00_Dam_upper_node,w15,164.52779761904762
MK00_Dam_upper_node,w16,168.26119047619048
MK00_Dam_upper_node,w17,195.86785714285716
MK00_Dam_upper_node,w18,245.78470238095235
MK00_Dam_upper_node,w19,222.518630952381
MK00_Dam_upper_node,w20,184.95624999999998
MK00_Dam_upper_node,w21,197.4790476190476
MK00_Dam_upper_node,w22,158.62410714285713
MK00_Dam_upper_node,w23,127.44636904761906
MK00_Dam_upper_node,w24,110.37857142857145
MK00_Dam_upper_node,w25,95.29470238095237
MK00_Dam_upper_node,w26,95.88988095238095
MK00_Dam_upper_node,w27,111.59898809523808
MK00_Dam_upper_node,w28,176.5155357142857
MK00_Dam_upper_node,w29,120.74309523809524
MK00_Dam_upper_node,w30,132.14166666666665
MK00_Dam_upper_node,w31,134.81696428571428
MK00_Dam_upper_node,w32,160.33749999999998
MK00_Dam_upper_node,w33,87.74374999999999
MK00_Dam_upper_node,w34,91.72964285714286
MK00_Dam_upper_node,w35,102.38874999999999
MK00_Dam_upper_node,w36,162.9827380952381
MK00_Dam_upper_node,w37,182.43726190476193
MK00_Dam_upper_node,w38,169.04874999999998
MK00_Dam_upper_node,w39,142.99315476190475
MK00_Dam_upper_node,w40,203.9899404761904
MK00_Dam_upper_node,w41,131.46232142857144
MK00_Dam_upper_node,w42,101.7514880952381
MK00_Dam_upper_node,w43,104.15625
MK00_Dam_upper_node,w44,106.95178571428572
MK00_Dam_upper_node,w45,167.54577380952384
MK00_Dam_upper_node,w46,101.16833333333332
MK00_Dam_upper_node,w47,95.62535714285714
MK00_Dam_upper_node,w48,82.96428571428571
MK00_Dam_upper_node,w49,152.04107142857143
MK00_Dam_upper_node,w50,88.74172619047619
MK00_Dam_upper_node,w51,73.51357142857142
MK00_Dam_upper_node,w52,113.9977380952381
MK00_Dam_upper_node,w53,116.11392857142857
PL00_Dam_upper_node,w1,31.524107142857144
PL00_Dam_upper_node,w2,34.971428571428575
PL00_Dam_upper_node,w3,35.228571428571435
PL00_Dam_upper_node,w4,24.991071428571427
PL00_Dam_upper_node,w5,30.158035714285717
PL00_Dam_upper_node,w6,33.56517857142857
PL00_Dam_upper_node,w7,31.79732142857143
PL00_Dam_upper_node,w8,38.30625000000001
PL00_Dam_upper_node,w9,51.01071428571429
PL00_Dam_upper_node,w10,63.763392857142854
PL00_Dam_upper_node,w11,74.05714285714285
PL00_Dam_upper_node,w12,71.51785714285714
PL00_Dam_upper_node,w13,71.13214285714287
PL00_Dam_upper_node,w14,69.61339285714286
PL00_Dam_upper_node,w15,67.64464285714286
PL00_Dam_upper_node,w16,79.73035714285714
PL00_Dam_upper_node,w17,91.35
PL00_Dam_upper_node,w18,87.85446428571429
PL00_Dam_upper_node,w19,72.53035714285714
PL00_Dam_upper_node,w20,60.958928571428565
PL00_Dam_upper_node,w21,51.92678571428572
PL00_Dam_upper_node,w22,53.95982142857143
PL00_Dam_upper_node,w23,44.220535714285724
PL00_Dam_upper_node,w24,45.69107142857143
PL00_Dam_upper_node,w25,35.38928571428572
PL00_Dam_upper_node,w26,20.884821428571435
PL00_Dam_upper_node,w27,33.22767857142857
PL00_Dam_upper_node,w28,20.426785714285717
PL00_Dam_upper_node,w29,16.240178571428572
PL00_Dam_upper_node,w30,20.651785714285715
PL00_Dam_upper_node,w31,18.474107142857143
PL00_Dam_upper_node,w32,17.011607142857144
PL00_Dam_upper_node,w33,17.220535714285717
PL00_Dam_upper_node,w34,16.730357142857144
PL00_Dam_upper_node,w35,15.091071428571427
PL00_Dam_upper_node,w36,26.549999999999997
PL00_Dam_upper_node,w37,28.366071428571427
PL00_Dam_upper_node,w38,13.59642857142857
PL00_Dam_upper_node,w39,20.611607142857142
PL00_Dam_upper_node,w40,13.058035714285714
PL00_Dam_upper_node,w41,16.071428571428573
PL00_Dam_upper_node,w42,15.814285714285715
PL00_Dam_upper_node,w43,15.227678571428571
PL00_Dam_upper_node,w44,15.476785714285715
PL00_Dam_upper_node,w45,14.191071428571428
PL00_Dam_upper_node,w46,20.804464285714285
PL00_Dam_upper_node,w47,20.129464285714285
PL00_Dam_upper_node,w48,24.075
PL00_Dam_upper_node,w49,21.254464285714285
PL00_Dam_upper_node,w50,20.84464285714286
PL00_Dam_upper_node,w51,20.691964285714285
PL00_Dam_upper_node,w52,20.025
PL00_Dam_upper_node,w53,24.444642857142856
PT00_Dam_upper_node,w1,1146.2023809523814
PT00_Dam_upper_node,w2,947.1488095238088
PT00_Dam_upper_node,w3,1371.732142857143
PT00_Dam_upper_node,w4,1414.5119047619035
PT00_Dam_upper_node,w5,1364.4107142857135
PT00_Dam_upper_node,w6,1292.6488095238108
PT00_Dam_upper_node,w7,1946.8452380952374
PT00_Dam_upper_node,w8,1442.410714285713
PT00_Dam_upper_node,w9,1339.255952380954
PT00_Dam_upper_node,w10,1315.339285714285
PT00_Dam_upper_node,w11,1083.452380952381
PT00_Dam_upper_node,w12,1034.327380952382
PT00_Dam_upper_node,w13,895.297619047619
PT00_Dam_upper_node,w14,640.0416666666655
PT00_Dam_upper_node,w15,278.55357142857093
PT00_Dam_upper_node,w16,442.75595238095264
PT00_Dam_upper_node,w17,485.0178571428582
PT00_Dam_upper_node,w18,259.44642857142713
PT00_Dam_upper_node,w19,262.75595238095326
PT00_Dam_upper_node,w20,471.999999999999
PT00_Dam_upper_node,w21,170.7440476190473
PT00_Dam_upper_node,w22,169.89880952380958
PT00_Dam_upper_node,w23,174.9226190476194
PT00_Dam_upper_node,w24,377.5773809523809
PT00_Dam_upper_node,w25,299.357142857143
PT00_Dam_upper_node,w26,196.18452380952354
PT00_Dam_upper_node,w27,252.00000000000009
PT00_Dam_upper_node,w28,297.50595238095303
PT00_Dam_upper_node,w29,382.3452380952383
PT00_Dam_upper_node,w30,249.6785714285709
PT00_Dam_upper_node,w31,80.95833333333333
PT00_Dam_upper_node,w33,2.369047619047089
PT00_Dam_upper_node,w34,49.64880952381025
PT00_Dam_upper_node,w35,65.113095238095
PT00_Dam_upper_node,w36,121.4464285714287
PT00_Dam_upper_node,w37,122.6607142857141
PT00_Dam_upper_node,w38,179.86904761904876
