plant_name,node,year,scenario,weather_year,H2_export,H2_import,H2_net_export,net_demand_electrolysis,electrolysis_demand
UK00_electrolyzer,UK00,2050,GlobalAmbition,2008,0.0,158806.37635931,-158806.37635931,235678976.08675,394485.35244606
HU00_electrolyzer,HU00,2050,GlobalAmbition,2008,-57620.3604308,-10748.71543549,-46871.64499531,10538272.124620002,57409.91711993
LU00_electrolyzer,LU00,2050,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2050,GlobalAmbition,2008,0.0,-102380.62161303,102380.62161303,320029969.95226,217649.34833923
PL00_electrolyzer,PL00,2050,GlobalAmbition,2008,-16976.3757769,107333.42647012,-124309.80224702001,40328180.36986998,164637.98261689
PT00_electrolyzer,PT00,2050,GlobalAmbition,2008,0.0,-13254.491303719999,13254.491303719999,52348176.63339,39093.68532967
SI00_electrolyzer,SI00,2050,GlobalAmbition,2008,0.0,9073.89042005,-9073.89042005,2635427.6958299996,11709.31811588
SK00_electrolyzer,SK00,2050,GlobalAmbition,2008,0.0,22757.415643230008,-22757.415643230008,4735203.16583999,27492.618809069998
HR00_electrolyzer,HR00,2050,GlobalAmbition,2008,-10581.063590749998,0.0,-10581.063590749998,2791796.723900003,13372.86031465
SE01_electrolyzer,SE01,2050,GlobalAmbition,2008,50375.037465,26597.31099907,23777.72646593,29271434.186,5493.7077200700005
SE02_electrolyzer,SE02,2050,GlobalAmbition,2008,53626.37374064,50375.037465,3251.336275640002,12809923.468220003,9558.58719258
SE03_electrolyzer,SE03,2050,GlobalAmbition,2008,14910.45263081,53626.37374064,-38715.92110983,10080616.631919999,48796.53774175
SE04_electrolyzer,SE04,2050,GlobalAmbition,2008,0.0,4585.91175951,-4585.91175951,8864082.00685,13449.99376636
NON1_electrolyzer,NON1,2050,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2050,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2050,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2050,GlobalAmbition,2009,-1.0000803740695119e-08,0.0,-1.0000803740695119e-08,-1.0000803740695119e-05,0.0
IT00_electrolyzer,IT00,2050,GlobalAmbition,2009,7234.68641941,278448.96330123,-271214.27688182,86400093.92908995,357614.37081090995
DE00_electrolyzer,DE00,2050,GlobalAmbition,2009,-171031.81381359004,322138.75531665,-493170.56913024,259764160.20957997,752934.72933982
FR00_electrolyzer,FR00,2050,GlobalAmbition,2009,0.0,-44156.833620270016,44156.833620270016,366525492.42212003,322368.65880185
AT00_electrolyzer,AT00,2050,GlobalAmbition,2009,-48130.791206689995,0.0,-48130.791206689995,10894266.13384,59025.057340529995
DKE1_electrolyzer,DKE1,2050,GlobalAmbition,2009,10995.85378449,-5473.5614461000005,16469.41523059,33900128.23684,17430.71300625
DKW1_electrolyzer,DKW1,2050,GlobalAmbition,2009,0.0,-73154.26873661,73154.26873661,97689199.13546,24534.93039885
BE00_electrolyzer,BE00,2050,GlobalAmbition,2009,-2828.504971219998,62796.83237961,-65625.33735083,18112060.51178,83737.39786261
CZ00_electrolyzer,CZ00,2050,GlobalAmbition,2009,-52127.215653890016,0.0,-52127.215653890016,12863969.869309986,64991.1855232
ES00_electrolyzer,ES00,2050,GlobalAmbition,2009,37604.91529416,53462.18783889,-15857.272544730004,235055527.48508,250912.80002981
UK00_electrolyzer,UK00,2050,GlobalAmbition,2009,0.0,174066.64425069,-174066.64425069,220418708.19537,394485.35244606
HU00_electrolyzer,HU00,2050,GlobalAmbition,2009,-57854.12396461,-11414.240331919998,-46439.883632690005,10970033.487239998,57409.91711993
LU00_electrolyzer,LU00,2050,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2050,GlobalAmbition,2009,0.0,-88772.27786631002,88772.27786631002,306421626.20554,217649.34833923
PL00_electrolyzer,PL00,2050,GlobalAmbition,2009,-20806.72342708,104607.40939450999,-125414.13282158998,39223849.79530001,164637.98261689
PT00_electrolyzer,PT00,2050,GlobalAmbition,2009,0.0,-18447.14351547,18447.14351547,57540828.84514,39093.68532967
SI00_electrolyzer,SI00,2050,GlobalAmbition,2009,0.0,8922.38838823,-8922.38838823,3495929.7276500002,12418.31811588
SK00_electrolyzer,SK00,2050,GlobalAmbition,2009,0.0,22611.02406274999,-22611.02406274999,5266594.746320006,27877.618809069998
HR00_electrolyzer,HR00,2050,GlobalAmbition,2009,-10452.365525789999,0.0,-10452.365525789999,4366494.788860002,14818.86031465
SE01_electrolyzer,SE01,2050,GlobalAmbition,2009,48099.92360931,23759.41134624,24340.51226307,32560219.98314,8219.70772007
SE02_electrolyzer,SE02,2050,GlobalAmbition,2009,51132.90677416,48099.92360931,3032.983164850004,12591570.357430004,9558.58719258
SE03_electrolyzer,SE03,2050,GlobalAmbition,2009,12004.51722084,51132.90677416,-39128.38955332,9668148.18843,48796.53774175
SE04_electrolyzer,SE04,2050,GlobalAmbition,2009,0.0,4860.66860101,-4860.66860101,8589325.16535,13449.99376636
NON1_electrolyzer,NON1,2050,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2050,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2050,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
